,id,qid1,qid2,question1,question2,bot?,number_likes,is_duplicate
1937,1937,3855,3856,What is the typical career path for someone who becomes a professor in accounting?,What is the typical career path for someone who becomes a professor in geography?,True,54711,0
1938,1938,3857,3858,How do you delete a question you asked on Quora,Is it possible to permanently delete a Quora question?,False,11805,1
1939,1939,3859,3860,What are the pros and cons of client server networks?,What are the pros and cons of client server network?,True,44920,1
1940,1940,3861,3862,What do you do if you suspect your spouse is cheating?,How do you deal with a cheating spouse?,False,61568,0
1941,1941,3863,3864,What is the best way to learn to play the guitar by myself?,How can I learn to play the guitar by myself?,False,4951,1
1942,1942,3865,3866,"Are there any recommendation engines for stuff other than e-commerce, movies and jobs? How do you go about making a unique one?",Is it possible to make an e-commerce website without having to know coding and in an extremely cost effective manner? What platform would one use?,False,2191,0
1943,1943,3867,3868,How can I unlock iphones?,How do you carrier unlock an iPhone?,False,49461,1
1944,1944,3869,3870,Which is the best shopping site for branded shoes of bigger size?,Marks require to get in 1000 rank in wb JEE?,True,13839,0
1945,1945,3871,3872,What colors are most trustworthy?,What's the most common M&M color?,True,13165,0
1946,1946,3873,3874,How much do boxers make per fight? Is that their main income?,"What fixed amount, cut of ticket sales and pay-per-views, do boxers and MMA fighters make from different types of fights?",False,19040,0
1947,1947,117,3875,I was suddenly logged off Gmail. I can't remember my Gmail password and just realized the recovery email is no longer alive. What can I do?,"With a forgotten Gmail password, how do you find an old Gmail password when you don't remember the recovery information?",True,66554,1
1948,1948,3876,3877,What is the best programming language one must learn to stay updated today?,What is the best programming language to learn(in your opinion)?,True,41678,1
1949,1949,3878,3879,How widely accepted are credit cards at small businesses and restaurants in Monaco?,How widely accepted are credit cards at small businesses and restaurants in Israel?,False,51744,0
1950,1950,3880,3881,What was Louis Pasteur's contribution in microbiology?,What is the contribution of Joseph Lister in microbiology?,False,8315,0
1951,1951,3882,3883,Why would Ryan Lochte lie about getting robbed at Rio 2016?,Why would Ryan Lochte lie about getting robbed by cops?,False,512,1
1952,1952,3884,3885,"Which is the best job, Java developer or maintaining a data warehouse?","Being an ECE Graduate (who doesn't have much interest in electronics), which job should I prefer right now, java developer or a data scientist job?",False,25669,0
1953,1953,3886,3887,How does the rest of the world see Republicans?,How does the rest of the world see your country?,False,9754,0
1954,1954,3888,3889,Why are Irish and Scottish people unwilling to revive their Gaelic languages to make them their everyday usage languages the way Israelis did?,"Now that Trump and Pence are in the white house, can they force creationism to be taught alongside evolutionary theory?",False,52126,0
1955,1955,3890,3891,How do you become a military pilot?,How can I become a military pilot?,True,64973,1
1956,1956,3892,3893,How many states and union territories are there in India?,Currently how many states and union teritories are there in India?,False,4899,0
1957,1957,3894,3895,What are the best web hosting black Friday deals of 2017?,Where are the best web hosting black Friday deals of 2016?,True,36744,0
1958,1958,3896,3897,What are the best novels ever?,What are best novels to read?,False,48076,1
1959,1959,3898,3899,What is the national language of India?,What is India's national language?,False,9882,1
1960,1960,3900,3901,England v. Wales - who will win?,Who will win the England v Wales match?,True,58443,1
1961,1961,3902,3903,How do I concentrate better in my studies?,How can I can concentrate well in studies?,False,25592,1
1962,1962,3904,3905,"I have a job in Timor Leste Australian base company and I can get a PR after my 8 month job. My question, is it possible to go Australia with PR?",How much possibility of getting Australian PR after positive assessment?,False,13638,0
1963,1963,3906,3907,What is it like to have gay sex for the first time after living as a straight person?,Are straight men afraid of gay men?,False,15455,0
1964,1964,3908,3909,Why the piano and violin sound different when they're playing the same note? My teacher said because the amplitudes are different. Is it correct?,Has the White House been attacked by terrorists in real life?,False,60639,0
1965,1965,3910,3911,What is the top speed of bus rapid transit on dedicated lanes?,What is the top speed of ZX-6R?,False,61046,0
1966,1966,3912,3913,Is the bomb threat in Mumbai tomorrow real or is it just a rumour?,How do I manage to live in Mumbai by getting just 15k?,True,39254,0
1967,1967,3914,3915,What are 10 ways in which microorganisms are useful?,How can microorganisms be used?,True,19997,0
1968,1968,3916,3917,What do you think you were in a past life and why?,Who do you think you were in a past life?,True,32510,1
1969,1969,3918,3919,Can I sale branded item by own website?,"What are some lesser-known sights to see when visiting Salavat, Russia?",True,34018,0
1970,1970,3920,3921,What is the smallest event that needs to happen for all bitcoin transactions to be wiped out?,Are there any quality American films?,True,40827,0
1971,1971,3922,3923,How do the survivors of the real Deepwater Horizon feel about the recent movie?,What are the themes/meaning of the movie Deepwater Horizon?,True,3465,0
1972,1972,3924,3925,How do I prepare for the GATE and is coaching necessary or not?,Is it necessary to go for coaching for GATE preparation?,False,62257,1
1973,1973,3926,3927,Why do we fall for someone whom we can't be with?,Why do we fall for someone whom we can't be a part of their love?,False,16794,1
1974,1974,3928,3929,What are the best co-working spaces and meeting room rental options in Kathmandu?,What are the best co-working spaces and meeting room rental options in Singapore?,False,31292,0
1975,1975,3930,3931,What would happen if a person listened to music all day long?,Do I have mania if I listen to music all day long?,False,20970,0
1976,1976,3932,3933,What are the best resources when applying for a music graduate degree?,What are the best resources when applying for a history graduate degree?,False,33058,0
1977,1977,3934,3935,What are the emerging trends in structured programming?,What are the emerging trends in structural programming?,True,39795,1
1978,1978,3936,3937,"Which is the correct grammar: ""I will appreciate if you.."" or ""I would appreciate if you..""?",How do I correct WordPress mobile grammar errors?,True,54018,0
1979,1979,3938,3939,What should I do to improve my English ?,What is the best way to improve my spoken English soon?,False,53787,1
1980,1980,3940,3941,"Why do people say Obama is black, when he is half white?","President Obama is half black and half white. Many people in the USA see him as black, but it seems not many people, if any at all, see him as white, why is this?",False,16773,1
1981,1981,3942,3943,Which Instagram hashtag is best to attract more followers?,What are the best hashtags for Instagram likes?,False,19319,1
1982,1982,3944,3945,"Vaginas: When having sex, where should the man put his penis?",Can a man keep his penis and have surgery to get a vagina?,False,54297,0
1983,1983,3946,3074,How did Donald trump win?,How did Donald Trump win despite projections that he would fail?,False,61450,1
1984,1984,3947,3948,How do you get surf in Pokemon Emerald?,"In Pokémon Emerald, is there a Pokémon that can learn both surf and fly?",True,21698,0
1985,1985,3949,3950,Have you ever had sex with your teacher?,Have you ever had sex with a teacher?,True,30440,1
1986,1986,3951,3952,What is the significance of a 1962 American nickel?,What is the significance of a 1969 American nickel?,True,44699,0
1987,1987,3953,3954,What is Dynamo?,What is a dynamo?,False,46364,1
1988,1988,3955,3956,What will be the effect of recent demonetization of rs500 and rs 1000 notes on the real estate or property business?,How does the declaration that Rs 500 and Rs 1000 notes would not be accepted as valid transactions affect real estate in India?,False,20876,1
1989,1989,3957,3958,How much does a uber driver earn in India?,How much does Uber driver earn in India?,False,35351,1
1990,1990,3959,3960,How can I find a job in Mumbai?,How do I find a job in Mumbai?,False,50255,1
1991,1991,3961,3962,How is daily life in North Korea?,How is life in North Korea? What are the typical lifestyles of different sections of people in North Korea?,True,64801,1
1992,1992,3963,3964,"Why, or why not, should the minimum wage be raised to $15?",Should the minimum wage be raised to $15/hr for all American workers?,False,63936,1
1993,1993,3965,3966,How do I take professional pictures?,What are some ways to take professional product pictures?,True,68297,0
1994,1994,3967,3968,How does the aluminum in MacBook Pros react with human hands?,What are the pros and cons of a computer science student for using a MacBook?,False,46734,0
1995,1995,3969,3970,"I am visiting Sri Lanka soonfor 9 days, how can I pick up Sri Lankan girls and have fun?",Do Indians hate Sri Lankans?,False,24454,0
1996,1996,3971,3972,What are some good examples of 4 stanza poems?,What are some good Ilocano poems?,False,2611,0
